"Площадь, м^2",Этаж квартиры,Кол-во этажей в доме,"Расстояние до центра, км",Чистовая отделка,Проверено в Росреестре,От зайстройщика,Есть Балкон,Есть Лоджия,Metro_Аметьево,Metro_Горки,Metro_Дубравная,Metro_Козья слобода,Metro_Кремлёвская,Metro_Площадь Тукая,Metro_Проспект Победы,Metro_Северный вокзал,Metro_Суконная слобода,Metro_Яшьлек,Цена_log
22.1,24,27,5.474646783799237,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,16.1339690985398
56.6,9,25,6.221046778159821,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,16.36500580576098
46.9,9,24,5.856430937686289,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,16.271971007173224
42.4,10,25,6.093762621804344,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,16.269076254255467
38.1,4,4,15.63998635804528,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,15.769112619692457
42.0,8,18,6.059269084560594,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,16.134947949920708
52.1,3,4,15.63998635804528,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,15.973675591380976
34.4,6,9,14.757246284002548,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,15.733902824968563
45.0,1,4,15.399213490147805,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,15.918424577929366
38.6,12,24,5.856430937686289,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,16.3207079511945
38.9,13,18,5.999879751339932,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,16.128691417037707
46.9,7,25,6.221046778159821,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,16.271971007173224
21.8,25,27,5.474646783799237,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,16.131011974941543
40.8,9,24,5.856430937686289,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,16.20295054607811
44.5,8,24,5.856430937686289,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,16.27472420118467
44.5,4,4,15.63998635804528,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,16.006998825198874
40.6,23,26,6.341970225569868,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,16.30540483218205
25.8,19,27,5.474646783799237,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,16.02488337900562
37.0,2,17,5.957155492665508,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,16.14187965576768
34.4,6,9,14.757246284002548,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,15.733902824968563
45.0,1,4,15.399213490147805,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,15.918424577929366
38.9,10,18,5.974955438329737,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,16.143985692685646
28.4,16,27,5.474646783799237,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,16.053023760938185
38.6,12,24,5.856430937686289,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,16.3207079511945
38.9,13,18,5.999879751339932,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,16.128691417037707
46.9,7,25,6.221046778159821,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,16.271971007173224
42.0,10,18,6.059269084560594,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,16.15131289855136
21.8,25,27,5.474646783799237,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,16.131011974941543
40.8,9,24,5.856430937686289,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,16.20295054607811
42.4,22,25,6.093762621804344,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,16.28354746035609
44.5,8,24,5.856430937686289,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,16.27472420118467
44.5,4,4,15.63998635804528,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,16.006998825198874
22.1,21,27,5.474646783799237,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,15.949677117676545
40.6,23,26,6.341970225569868,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,16.30540483218205
46.9,12,24,5.856430937686289,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,16.32326429727388
38.9,13,18,6.059269084560594,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,16.162780351614362
25.8,19,27,5.474646783799237,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,16.02488337900562
37.0,2,17,5.957155492665508,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,16.14187965576768
36.9,4,4,15.405164776318202,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,15.737135479293876
42.0,6,18,5.999879751339932,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,16.194982707876203
45.1,4,24,5.856430937686289,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,16.184476006127753
44.1,4,4,15.256848078655702,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,15.925323799550142
43.2,2,4,15.63998635804528,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,15.942379550026438
56.6,9,24,5.856430937686289,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,16.360571209040316
56.6,6,25,6.221046778159821,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,16.40405631764098
38.3,3,4,15.63998635804528,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,15.767357478040289
42.4,21,25,6.093762621804344,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,16.28354746035609
40.6,23,26,6.341970225569868,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,16.30540483218205
46.9,12,24,5.856430937686289,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,16.32326429727388
38.9,13,18,6.059269084560594,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,16.162780351614362
25.8,19,27,5.474646783799237,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,16.02488337900562
37.0,2,17,5.957155492665508,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,16.14187965576768
38.9,13,18,5.974955438329737,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,16.162780351614362
28.4,22,27,5.474646783799237,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,16.216129481891514
36.9,4,4,15.405164776318202,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,15.737135479293876
42.0,6,18,5.999879751339932,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,16.194982707876203
44.5,11,24,5.856430937686289,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,16.223631011329918
22.3,10,27,5.474646783799237,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,15.955576839107596
45.1,4,24,5.856430937686289,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,16.184476006127753
38.9,12,18,5.999879751339932,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,16.128691417037707
44.1,4,4,15.256848078655702,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,15.925323799550142
43.2,2,4,15.63998635804528,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,15.942379550026438
56.6,9,24,5.856430937686289,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,16.360571209040316
42.0,16,18,6.059269084560594,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,16.191090596785127
56.6,6,25,6.221046778159821,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,16.40405631764098
38.3,3,4,15.63998635804528,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,15.767357478040289
43.3,7,24,5.856430937686289,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,16.19650684381969
45.9,2,17,5.957155492665508,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,16.253313108875556
42.0,10,18,5.974955438329737,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,16.15131289855136
44.3,4,25,6.221046778159821,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,16.296484568386262
47.7,14,27,5.474646783799237,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,16.382765025846997
42.9,3,4,15.093370439074985,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,16.11336457705665
43.2,2,4,15.63998635804528,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,15.942379550026438
38.9,9,18,5.974955438329737,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,16.143985692685646
28.6,17,27,5.474646783799237,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,16.060466644053882
56.6,9,24,5.856430937686289,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,16.360571209040316
42.0,16,18,6.059269084560594,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,16.191090596785127
22.1,15,27,5.474646783799237,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,15.947307448601993
56.6,6,25,6.221046778159821,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,16.40405631764098
38.3,3,4,15.63998635804528,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,15.767357478040289
38.9,11,18,6.059269084560594,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,16.143985692685646
43.3,7,24,5.856430937686289,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,16.19650684381969
45.9,2,17,5.957155492665508,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,16.253313108875556
42.0,10,18,5.974955438329737,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,16.15131289855136
46.9,10,24,5.856430937686289,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,16.32326429727388
44.3,4,25,6.221046778159821,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,16.296484568386262
47.7,14,27,5.474646783799237,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,16.382765025846997
44.5,12,24,5.856430937686289,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,16.27472420118467
38.9,11,18,5.999879751339932,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,16.128691417037707
42.9,3,4,15.093370439074985,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,16.11336457705665
45.1,4,25,6.221046778159821,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,16.28856988791938
43.8,1,4,15.093370439074985,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,15.891395908886656
43.3,9,25,6.221046778159821,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,16.19650684381969
21.6,21,27,5.474646783799237,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,16.094827126373104
44.5,4,4,15.63998635804528,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,15.961189294405875
49.7,13,24,5.856430937686289,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,16.27254065889538
45.9,2,17,5.957155492665508,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,16.253313108875556
42.0,10,18,5.974955438329737,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,16.15131289855136
28.4,14,27,5.474646783799237,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,16.04659975666463
46.9,10,24,5.856430937686289,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,16.32326429727388
38.9,17,18,6.059269084560594,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,16.181228278039814
22.1,23,27,5.474646783799237,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,15.96959575864915
44.3,4,25,6.221046778159821,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,16.296484568386262
47.7,14,27,5.474646783799237,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,16.382765025846997
44.5,12,24,5.856430937686289,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,16.27472420118467
38.9,11,18,5.999879751339932,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,16.128691417037707
42.9,3,4,15.093370439074985,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,16.11336457705665
45.1,4,25,6.221046778159821,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,16.28856988791938
38.9,14,18,5.974955438329737,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,16.162780351614362
43.8,1,4,15.093370439074985,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,15.891395908886656
43.3,9,25,6.221046778159821,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,16.19650684381969
56.6,7,24,5.856430937686289,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,16.40405631764098
21.6,21,27,5.474646783799237,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,16.094827126373104
44.5,4,4,15.63998635804528,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,15.961189294405875
49.7,13,24,5.856430937686289,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,16.27254065889538
46.9,10,25,6.221046778159821,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,16.32326429727388
42.0,12,18,6.059269084560594,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,16.15131289855136
40.5,1,4,15.256848078655702,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,16.06864287230839
45.4,3,4,15.013714774489117,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,16.170004850637262
43.3,6,24,5.856430937686289,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,16.247600033551205
42.4,15,25,6.093762621804344,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,16.27633803405312
21.6,21,27,5.474646783799237,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,16.094827126373104
44.5,4,4,15.63998635804528,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,15.961189294405875
38.9,12,18,5.974955438329737,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,16.143985692685646
33.7,8,8,19.888030972687528,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,15.827743483640491
22.1,18,27,5.474646783799237,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,15.948492985055545
49.7,13,24,5.856430937686289,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,16.27254065889538
38.9,17,18,6.059269084560594,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,16.181228278039814
48.7,21,25,8.543989036283286,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,16.178249667940023
46.9,10,25,6.221046778159821,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,16.32326429727388
42.0,12,18,6.059269084560594,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,16.15131289855136
37.2,8,9,6.348495833158853,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,16.257857680289998
28.4,18,27,5.474646783799237,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,16.04659975666463
40.5,1,4,15.256848078655702,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,16.06864287230839
34.5,12,18,13.086067788918587,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,15.887178085145601
45.4,3,4,15.013714774489117,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,16.170004850637262
43.3,6,24,5.856430937686289,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,16.247600033551205
42.4,15,25,6.093762621804344,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,16.27633803405312
43.5,3,7,21.75218281359872,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,15.83374150148957
55.0,3,5,13.020379482682998,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,16.164979332277014
54.9,3,5,13.06546463822456,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,16.135935667318474
52.3,4,4,15.433416622116498,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,15.982554354114587
34.7,6,8,19.87947559251168,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,15.884901890053227
50.1,6,25,6.221046778159821,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,16.419599338292876
56.7,1,5,13.020379482682998,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,16.13789837629371
36.4,9,22,5.957155492665508,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,16.239777387903683
42.0,5,18,5.999879751339932,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,16.194982707876203
40.5,2,19,4.512487716097879,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,16.160196922854226
45.1,17,27,5.474646783799237,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,16.377378326048895
42.7,7,18,13.086067788918587,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,15.947964883611768
38.3,22,23,2.2162301214597946,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,16.229923299558894
44.5,7,25,6.221046778159821,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,16.223631011329918
50.1,6,25,6.221046778159821,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,16.419599338292876
38.9,9,18,6.059269084560594,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,16.143985692685646
56.7,1,5,13.020379482682998,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,16.13789837629371
22.1,9,27,5.474646783799237,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,15.960271682860764
36.4,9,22,5.957155492665508,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,16.239777387903683
42.0,5,18,5.999879751339932,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,16.194982707876203
40.5,2,19,4.512487716097879,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,16.160196922854226
45.1,17,27,5.474646783799237,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,16.377378326048895
42.7,7,18,13.086067788918587,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,15.947964883611768
38.3,22,23,2.2162301214597946,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,16.229923299558894
44.5,7,25,6.221046778159821,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,16.223631011329918
41.3,7,18,13.086067788918587,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,15.947964883611768
25.8,16,27,5.474646783799237,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,16.0498169172714
37.2,11,24,6.204221523213351,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,16.020566280571078
55.1,2,5,13.061676068117537,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,16.13789837629371
42.4,12,25,6.093762621804344,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,16.269076254255467
28.2,19,27,5.474646783799237,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,16.02268557616466
38.6,13,25,6.221046778159821,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,16.3207079511945
38.9,12,18,5.974955438329737,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,16.143985692685646
49.0,1,17,7.0290728779014415,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,16.112117115074522
40.6,2,8,14.738298160449242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.83904303739229
64.9,1,4,15.099912533218196,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,16.284609674430076
54.7,2,5,13.06546463822456,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,16.131998654746635
47.2,14,27,5.474646783799237,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,16.381228927352637
46.9,8,24,5.856430937686289,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,16.32326429727388
42.0,11,18,5.974955438329737,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,16.15131289855136
33.7,6,9,14.757246284002548,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,15.722085850209309
45.0,2,4,15.013714774489117,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,16.148139869346963
55.1,2,5,13.033058089841902,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,16.13002432063782
56.6,8,25,6.221046778159821,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,16.40405631764098
55.8,5,5,13.020379482682998,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,16.171636512673075
46.9,10,25,6.221046778159821,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,16.293746759698067
36.9,5,9,6.695326979335662,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,16.031086710329358
45.1,5,24,5.856430937686289,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,16.375898064449544
37.4,5,7,3.944464902690092,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,16.380459992348886
38.4,11,17,5.974955438329737,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,16.15131289855136
34.6,2,8,14.738298160449242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.929232866908471
38.9,10,18,6.059269084560594,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,16.143985692685646
33.7,6,9,14.757246284002548,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,15.722085850209309
56.6,8,25,6.221046778159821,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,16.40405631764098
55.8,5,5,13.020379482682998,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,16.171636512673075
22.3,14,27,5.474646783799237,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,15.947307448601993
46.9,10,25,6.221046778159821,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,16.293746759698067
36.9,5,9,6.695326979335662,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,16.031086710329358
28.6,10,27,5.474646783799237,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,16.0498169172714
45.1,5,24,5.856430937686289,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,16.375898064449544
37.4,5,7,3.944464902690092,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,16.380459992348886
49.4,1,4,15.099912533218196,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,16.01171250147761
25.8,13,27,5.474646783799237,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,16.020482932344898
43.5,10,20,6.222253603675545,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,16.209762930725017
39.8,20,26,6.341970225569868,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,16.331592905996164
45.0,3,4,15.093370439074985,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,16.152497174294005
46.9,9,24,5.856430937686289,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,16.271971007173224
33.7,7,9,14.738298160449242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.812656992639312
38.4,3,10,14.738298160449242,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,15.749926472102512
21.8,17,27,5.474646783799237,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,15.953221125692608
43.3,9,24,5.856430937686289,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,16.19650684381969
38.2,4,4,15.63998635804528,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,15.769637003479133
38.3,2,17,5.957155492665508,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,16.179187834039183
30.7,18,27,5.474646783799237,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,16.066802461833923
42.2,13,23,6.220011736722559,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,16.275512476833068
56.3,2,5,13.061676068117537,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,16.135935667318474
45.1,11,27,5.474646783799237,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,16.356324918492774
43.0,12,23,6.220011736722559,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,16.29070107530585
36.4,9,10,6.348495833158853,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,16.128046080821385
38.3,3,18,13.086067788918587,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,15.875431685022187
38.2,3,4,15.013714774489117,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,16.04365234566365
47.2,16,27,5.474646783799237,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,16.382765025846997
50.1,6,24,5.856430937686289,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,16.419599338292876
43.3,2,4,15.433416622116498,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,15.943766192098687
44.9,1,4,15.399213490147805,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,16.11487055592566
42.9,3,4,15.093370439074985,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,16.11336457705665
42.4,22,25,6.093762621804344,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,16.28354746035609
38.3,14,23,2.2162301214597946,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,16.228921295556688
42.7,5,18,13.086067788918587,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,15.947964883611768
35.6,12,17,5.974955438329737,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,16.143985692685646
36.3,4,11,4.075835805891503,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,16.653418804872704
54.5,3,5,13.020379482682998,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,16.161155236204202
32.7,2,9,7.498483318077922,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,16.38037691198112
55.8,5,5,13.033058089841902,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,16.14473767927572
40.2,10,23,2.2162301214597946,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,16.222293581075395
46.6,2,4,15.093370439074985,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,16.15652768780357
56.3,1,4,21.63464363213693,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,15.937117751053004
36.4,7,19,14.046392694323757,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,15.904902554259646
40.2,8,10,6.230742776031137,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,16.0498169172714
33.1,5,10,6.272487468989085,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,15.952041184691984
44.5,14,24,5.856430937686289,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,16.27472420118467
35.6,3,18,13.086067788918587,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,15.875431685022187
46.9,9,25,6.221046778159821,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,16.271971007173224
44.5,9,25,6.221046778159821,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,16.223631011329918
35.6,15,17,6.059269084560594,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,16.162780351614362
38.4,16,17,5.974955438329737,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,16.191090596785127
33.6,5,6,19.87947559251168,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,15.950859849785708
40.6,1,9,6.695326979335662,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,16.098513261408026
34.5,2,18,13.086067788918587,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,15.817725558265911
45.6,1,4,15.63998635804528,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,15.97971721609513
43.3,9,24,5.856430937686289,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,16.19650684381969
35.4,10,10,5.957155492665508,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,16.306471758579157
55.1,2,5,13.06546463822456,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,16.135935667318474
43.2,4,4,15.63998635804528,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,15.977826294870594
54.8,4,5,13.06546463822456,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,16.142788361109663
45.5,1,4,15.433416622116498,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,15.956356534973995
38.3,12,18,13.086067788918587,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,15.912774458679184
